symbol,ts,open,high,low,close,volume,interval
SPY,2025-07-24T17:50:00.000Z,635.39,635.52,635.33,635.45,277414,5min
SPY,2025-07-24T17:55:00.000Z,635.45,635.46,635.13,635.25,324799,5min
SPY,2025-07-24T18:00:00.000Z,635.25,635.79,635.23,635.69,955446,5min
SPY,2025-07-24T18:05:00.000Z,635.68,635.8,635.56,635.79,634573,5min
SPY,2025-07-24T18:10:00.000Z,635.8,636.15,635.77,635.86,1044362,5min
SPY,2025-07-24T18:15:00.000Z,635.85,635.95,635.77,635.86,505946,5min
SPY,2025-07-24T18:20:00.000Z,635.87,635.87,635.56,635.69,1111864,5min
SPY,2025-07-24T18:25:00.000Z,635.69,635.85,635.67,635.78,431737,5min
SPY,2025-07-24T18:30:00.000Z,635.78,635.93,635.61,635.66,762047,5min
SPY,2025-07-24T18:35:00.000Z,635.66,635.68,635.47,635.5,516658,5min
SPY,2025-07-24T18:40:00.000Z,635.51,635.54,635.37,635.41,357650,5min
SPY,2025-07-24T18:45:00.000Z,635.41,635.43,634.69,635.16,1087165,5min
SPY,2025-07-24T18:50:00.000Z,635.17,635.18,634.92,635.09,515282,5min
SPY,2025-07-24T18:55:00.000Z,635.08,635.36,635.06,635.23,655917,5min
SPY,2025-07-24T19:00:00.000Z,635.22,635.42,635.13,635.38,604123,5min
SPY,2025-07-24T19:05:00.000Z,635.37,635.38,635.2,635.31,277446,5min
SPY,2025-07-24T19:10:00.000Z,635.32,635.52,635.32,635.43,431452,5min
SPY,2025-07-24T19:15:00.000Z,635.43,635.59,635.41,635.54,398578,5min
SPY,2025-07-24T19:20:00.000Z,635.54,635.74,635.49,635.68,477154,5min
SPY,2025-07-24T19:25:00.000Z,635.68,635.75,635.3,635.47,867104,5min
