"Date","Open","High","Low","Close","% Change","% Change vs Average","Volume"
"2026-05-01T17:25:00.000Z","394.85","395.34","394.82","395.22","0.0912","0.0801","280,557"
"2026-05-01T17:30:00.000Z","395.23","395.45","394.88","395.06","-0.0417","-0.0529","266,436"
"2026-05-01T17:35:00.000Z","395.07","395.97","394.99","395.80","0.1886","0.1775","342,495"
"2026-05-01T17:40:00.000Z","395.84","397.45","395.77","397.05","0.3158","0.3047","1,016,199"
"2026-05-01T17:45:00.000Z","397.04","397.22","396.62","397.05","","-0.0111","457,529"
"2026-05-01T17:50:00.000Z","397.04","397.48","396.70","396.94","-0.0277","-0.0388","367,291"
"2026-05-01T17:55:00.000Z","396.91","397.74","396.59","397.67","0.1839","0.1728","486,241"
"2026-05-01T18:00:00.000Z","397.67","397.82","396.32","396.83","-0.2112","-0.2223","510,982"
"2026-05-01T18:05:00.000Z","396.82","397.18","396.48","397.07","0.0617","0.0506","309,128"
"2026-05-01T18:10:00.000Z","397.10","397.46","396.58","396.66","-0.1045","-0.1156","318,845"
"2026-05-01T18:15:00.000Z","396.64","396.92","395.58","395.90","-0.1916","-0.2027","486,920"
"2026-05-01T18:20:00.000Z","395.87","396.93","395.36","396.80","0.2273","0.2162","451,004"
"2026-05-01T18:25:00.000Z","396.83","396.85","395.87","396.38","-0.1058","-0.1170","315,628"
"2026-05-01T18:30:00.000Z","396.42","396.43","395.25","395.49","-0.2258","-0.2369","384,587"
"2026-05-01T18:35:00.000Z","395.49","395.54","394.60","394.84","-0.1621","-0.1732","502,331"
"2026-05-01T18:40:00.000Z","394.83","394.83","393.94","394.74","-0.0263","-0.0374","526,357"
"2026-05-01T18:45:00.000Z","394.74","394.80","393.69","394.05","-0.1748","-0.1859","497,444"
"2026-05-01T18:50:00.000Z","394.09","394.75","393.80","394.72","0.1701","0.1589","373,582"
"2026-05-01T18:55:00.000Z","394.72","395.22","394.28","394.30","-0.1064","-0.1175","418,875"
"2026-05-01T19:00:00.000Z","394.32","395.22","394.30","395.01","0.1801","0.1690","352,751"
"2026-05-01T19:05:00.000Z","395.02","395.70","394.62","395.70","0.1747","0.1635","348,077"
"2026-05-01T19:10:00.000Z","395.67","395.82","395.38","395.52","-0.0455","-0.0566","348,759"
"2026-05-01T19:15:00.000Z","395.52","395.56","394.66","395.04","-0.1226","-0.1337","393,636"
"2026-05-01T19:20:00.000Z","395.01","395.05","393.82","394.25","-0.1995","-0.2106","398,135"
"2026-05-01T19:25:00.000Z","394.23","394.53","393.91","394.40","0.0388","0.0277","416,774"
"2026-05-01T19:30:00.000Z","394.40","394.55","392.88","393.20","-0.3036","-0.3147","844,565"
"2026-05-01T19:35:00.000Z","393.21","393.26","392.40","392.93","-0.0706","-0.0817","493,862"
"2026-05-01T19:40:00.000Z","392.93","392.95","391.55","391.90","-0.2609","-0.2720","760,853"
"2026-05-01T19:45:00.000Z","391.90","392.49","391.43","392.35","0.1148","0.1037","696,878"
"2026-05-01T19:50:00.000Z","392.30","392.38","390.40","390.40","-0.4966","-0.5077","801,497"
"2026-05-01T19:55:00.000Z","390.45","391.13","390.15","390.73","0.0841","0.0730","1,379,561"
"2026-05-04T13:30:00.000Z","390.23","392.36","387.84","388.36","-0.6074","-0.6185","1,596,446"
"2026-05-04T13:35:00.000Z","388.40","391.77","387.40","391.50","0.8093","0.7982","1,309,914"
"2026-05-04T13:40:00.000Z","391.55","394.32","391.09","392.95","0.3716","0.3605","1,535,170"
"2026-05-04T13:45:00.000Z","392.92","394.00","391.68","392.57","-0.0980","-0.1091","982,505"
"2026-05-04T13:50:00.000Z","392.56","393.04","390.31","392.53","-0.0102","-0.0213","882,188"
"2026-05-04T13:55:00.000Z","392.51","393.97","391.63","393.08","0.1414","0.1303","811,573"
"2026-05-04T14:00:00.000Z","393.14","394.64","392.50","393.14","0.0140","0.0029","913,479"
"2026-05-04T14:05:00.000Z","393.11","393.50","389.62","389.81","-0.8470","-0.8581","866,796"
"2026-05-04T14:10:00.000Z","389.82","392.20","389.45","391.68","0.4803","0.4692","749,981"
"2026-05-04T14:15:00.000Z","391.66","392.75","391.51","391.77","0.0224","0.0113","480,572"
"2026-05-04T14:20:00.000Z","391.74","391.90","389.72","390.01","-0.4493","-0.4604","634,702"
"2026-05-04T14:25:00.000Z","390.01","390.38","388.88","388.95","-0.2718","-0.2829","731,102"
"2026-05-04T14:30:00.000Z","388.96","390.81","388.45","390.51","0.4024","0.3913","689,679"
"2026-05-04T14:35:00.000Z","390.48","391.64","389.90","391.25","0.1895","0.1784","529,013"
"2026-05-04T14:40:00.000Z","391.26","391.69","390.64","390.80","-0.1176","-0.1287","382,577"
"2026-05-04T14:45:00.000Z","390.81","392.20","390.80","391.87","0.2738","0.2627","476,447"
"2026-05-04T14:50:00.000Z","391.88","392.45","391.39","391.62","-0.0625","-0.0736","464,171"
"2026-05-04T14:55:00.000Z","391.67","392.05","389.42","389.53","-0.5337","-0.5448","503,001"
"2026-05-04T15:00:00.000Z","389.55","391.49","388.93","390.96","0.3671","0.3560","537,201"
"2026-05-04T15:05:00.000Z","390.98","390.98","389.93","390.24","-0.1842","-0.1953","323,590"
"2026-05-04T15:10:00.000Z","390.23","390.50","389.21","389.68","-0.1435","-0.1546","339,586"
"2026-05-04T15:15:00.000Z","389.67","390.30","387.86","388.08","-0.4106","-0.4217","463,153"
"2026-05-04T15:20:00.000Z","388.00","388.12","385.83","386.73","-0.3479","-0.3590","988,006"
"2026-05-04T15:25:00.000Z","386.68","389.21","386.54","388.76","0.5249","0.5138","593,807"
"2026-05-04T15:30:00.000Z","388.77","389.13","387.40","387.99","-0.1981","-0.2092","408,712"
"2026-05-04T15:35:00.000Z","387.98","388.02","386.01","386.10","-0.4871","-0.4982","511,505"
"2026-05-04T15:40:00.000Z","386.09","387.66","385.23","387.52","0.3678","0.3567","607,292"
"2026-05-04T15:45:00.000Z","387.49","387.57","386.14","386.16","-0.3509","-0.3621","285,353"
"2026-05-04T15:50:00.000Z","386.11","387.44","385.25","387.25","0.2810","0.2699","515,310"
"2026-05-04T15:55:00.000Z","387.31","387.75","386.74","387.17","-0.0194","-0.0305","343,623"
"2026-05-04T16:00:00.000Z","387.12","387.62","386.30","387.07","-0.0245","-0.0356","316,626"
"2026-05-04T16:05:00.000Z","387.12","387.18","384.80","386.37","-0.1821","-0.1932","592,729"
"2026-05-04T16:10:00.000Z","386.32","387.04","385.47","386.58","0.0544","0.0432","364,847"
"2026-05-04T16:15:00.000Z","386.52","388.98","385.91","388.55","0.5096","0.4985","537,707"
"2026-05-04T16:20:00.000Z","388.57","388.93","387.92","387.95","-0.1544","-0.1655","388,937"
"2026-05-04T16:25:00.000Z","387.93","388.37","387.25","387.44","-0.1327","-0.1439","271,295"
"2026-05-04T16:30:00.000Z","387.40","388.59","387.14","388.56","0.2891","0.2780","246,596"
"2026-05-04T16:35:00.000Z","388.57","388.80","387.56","387.85","-0.1827","-0.1938","301,087"
"2026-05-04T16:40:00.000Z","387.89","388.91","387.89","388.40","0.1431","0.1320","273,957"
"2026-05-04T16:45:00.000Z","388.45","388.93","388.26","388.93","0.1365","0.1254","190,072"
"2026-05-04T16:50:00.000Z","388.90","389.64","388.63","389.45","0.1350","0.1239","399,552"
"2026-05-04T16:55:00.000Z","389.46","390.06","389.20","389.92","0.1194","0.1083","349,197"
"2026-05-04T17:00:00.000Z","389.93","390.66","389.80","390.39","0.1218","0.1107","424,631"
"2026-05-04T17:05:00.000Z","390.46","392.30","390.46","392.21","0.4649","0.4538","629,830"
"2026-05-04T17:10:00.000Z","392.21","392.72","391.67","392.15","-0.0153","-0.0264","588,040"
"2026-05-04T17:15:00.000Z","392.21","393.43","391.86","393.34","0.3034","0.2923","705,557"
"2026-05-04T17:20:00.000Z","393.34","394.15","393.31","393.80","0.1157","0.1046","592,879"
"2026-05-04T17:25:00.000Z","393.82","394.26","393.14","393.27","-0.1333","-0.1444","577,138"
"2026-05-04T17:30:00.000Z","393.32","394.02","393.18","393.44","0.0445","0.0334","366,229"
"2026-05-04T17:35:00.000Z","393.42","393.52","392.57","393.37","-0.0191","-0.0302","459,554"
"2026-05-04T17:40:00.000Z","393.36","393.95","393.02","393.47","0.0254","0.0143","355,715"
