"Date","Open","High","Low","Close","% Change","% Change vs Average","Volume"
"2026-05-06T13:35:00.000Z","201.24","201.35","199.52","200.54","-0.3479","-0.3549","2,261,416"
"2026-05-06T13:40:00.000Z","200.54","201.49","200.13","201.27","0.3640","0.3570","2,308,469"
"2026-05-06T13:45:00.000Z","201.27","202.59","201.27","201.86","0.2931","0.2861","3,901,990"
"2026-05-06T13:50:00.000Z","201.85","203.74","201.08","203.72","0.9214","0.9144","4,061,355"
"2026-05-06T13:55:00.000Z","203.72","204.60","203.53","204.44","0.3559","0.3488","4,204,175"
"2026-05-06T14:00:00.000Z","204.46","204.66","202.94","203.09","-0.6625","-0.6696","3,050,481"
"2026-05-06T14:05:00.000Z","203.02","204.75","202.99","204.72","0.8048","0.7978","2,566,396"
"2026-05-06T14:10:00.000Z","204.72","205.83","204.50","205.43","0.3450","0.3379","3,635,332"
"2026-05-06T14:15:00.000Z","205.41","205.45","203.25","203.34","-1.02","-1.02","2,715,803"
"2026-05-06T14:20:00.000Z","203.36","203.83","202.91","203.76","0.2066","0.1995","2,418,261"
"2026-05-06T14:25:00.000Z","203.77","205.18","203.74","203.95","0.0932","0.0862","2,468,617"
"2026-05-06T14:30:00.000Z","203.97","205.02","203.93","204.99","0.5099","0.5029","1,786,641"
"2026-05-06T14:35:00.000Z","205.00","205.20","204.56","204.79","-0.0951","-0.1022","1,710,886"
"2026-05-06T14:40:00.000Z","204.80","205.38","204.57","204.92","0.0610","0.0540","1,740,361"
"2026-05-06T14:45:00.000Z","204.94","205.08","204.34","204.96","0.0195","0.0125","1,575,393"
"2026-05-06T14:50:00.000Z","204.94","205.37","204.83","205.16","0.0976","0.0905","1,202,580"
"2026-05-06T14:55:00.000Z","205.16","205.46","204.61","204.75","-0.1998","-0.2069","1,227,996"
"2026-05-06T15:00:00.000Z","204.72","204.99","204.31","204.53","-0.1074","-0.1145","931,631"
"2026-05-06T15:05:00.000Z","204.55","205.20","204.34","204.56","0.0152","0.0081","1,182,611"
"2026-05-06T15:10:00.000Z","204.57","204.79","203.51","204.01","-0.2694","-0.2764","1,569,653"
"2026-05-06T15:15:00.000Z","203.98","204.94","203.72","204.81","0.3921","0.3851","1,182,867"
"2026-05-06T15:20:00.000Z","204.84","206.34","204.83","206.29","0.7226","0.7156","2,390,651"
"2026-05-06T15:25:00.000Z","206.31","206.80","206.19","206.35","0.0291","0.0220","2,107,574"
"2026-05-06T15:30:00.000Z","206.37","207.11","206.37","207.00","0.3174","0.3104","1,867,061"
"2026-05-06T15:35:00.000Z","207.00","207.18","205.88","205.90","-0.5338","-0.5408","1,654,805"
"2026-05-06T15:40:00.000Z","205.89","206.10","205.18","205.49","-0.1991","-0.2062","1,202,821"
"2026-05-06T15:45:00.000Z","205.50","205.69","204.75","204.85","-0.3090","-0.3161","1,285,439"
"2026-05-06T15:50:00.000Z","204.86","205.04","204.60","204.94","0.0436","0.0366","1,083,526"
"2026-05-06T15:55:00.000Z","204.95","205.18","204.63","204.83","-0.0558","-0.0629","1,012,406"
"2026-05-06T16:00:00.000Z","204.82","205.44","204.73","205.28","0.2221","0.2151","924,938"
"2026-05-06T16:05:00.000Z","205.27","205.47","204.96","205.15","-0.0660","-0.0730","820,380"
"2026-05-06T16:10:00.000Z","205.14","205.72","205.13","205.65","0.2439","0.2369","1,012,368"
"2026-05-06T16:15:00.000Z","205.63","205.80","205.14","205.16","-0.2407","-0.2477","881,525"
"2026-05-06T16:20:00.000Z","205.15","205.40","204.94","205.09","-0.0341","-0.0412","689,738"
"2026-05-06T16:25:00.000Z","205.09","205.58","205.09","205.27","0.0902","0.0831","738,216"
"2026-05-06T16:30:00.000Z","205.26","205.42","204.96","205.09","-0.0876","-0.0946","676,052"
"2026-05-06T16:35:00.000Z","205.12","205.25","204.66","204.80","-0.1415","-0.1485","734,626"
"2026-05-06T16:40:00.000Z","204.82","205.18","204.51","204.84","0.0196","0.0125","766,037"
"2026-05-06T16:45:00.000Z","204.87","204.90","204.36","204.59","-0.1233","-0.1304","760,395"
"2026-05-06T16:50:00.000Z","204.59","204.68","204.04","204.15","-0.2132","-0.2202","691,536"
"2026-05-06T16:55:00.000Z","204.17","204.88","203.95","204.82","0.3276","0.3205","1,085,670"
"2026-05-06T17:00:00.000Z","204.82","204.94","204.50","204.84","0.0083","0.0013","791,666"
"2026-05-06T17:05:00.000Z","204.83","204.99","204.51","204.53","-0.1499","-0.1570","740,803"
"2026-05-06T17:10:00.000Z","204.52","204.83","204.45","204.78","0.1222","0.1152","620,572"
"2026-05-06T17:15:00.000Z","204.77","205.11","204.53","205.04","0.1294","0.1224","699,686"
"2026-05-06T17:20:00.000Z","205.05","205.52","205.04","205.32","0.1341","0.1271","886,759"
"2026-05-06T17:25:00.000Z","205.32","205.33","205.02","205.07","-0.1218","-0.1288","548,806"
